y_at_x_0_5,u_centerline,x_at_y_0_5,v_centerline
0.0,0.002177183,0.0,0.003607322
0.010101010101010102,0.0021123094,0.010101010101010102,0.0036190564
0.020202020202020204,0.002039392,0.020202020202020204,0.0036300411
0.030303030303030304,0.0019583134,0.030303030303030304,0.0036403346
0.04040404040404041,0.0018689614,0.04040404040404041,0.0036499687
0.05050505050505051,0.0017712363,0.05050505050505051,0.0036590006
0.06060606060606061,0.0016650227,0.06060606060606061,0.0036674794
0.07070707070707072,0.0015502297,0.07070707070707072,0.0036754627
0.08080808080808081,0.0014267601,0.08080808080808081,0.0036830066
0.09090909090909091,0.0012945314,0.09090909090909091,0.003690157
0.10101010101010102,0.0011534616,0.10101010101010102,0.0036969827
0.11111111111111112,0.0010034852,0.11111111111111112,0.0037035341
0.12121212121212122,0.0008445475,0.12121212121212122,0.0037098844
0.13131313131313133,0.00067660864,0.13131313131313133,0.003716095
0.14141414141414144,0.00049962895,0.14141414141414144,0.003722224
0.15151515151515152,0.0003136131,0.15151515151515152,0.003728343
0.16161616161616163,0.00011856388,0.16161616161616163,0.0037345234
0.17171717171717174,-8.5476786e-05,0.17171717171717174,0.0037408255
0.18181818181818182,-0.0002984563,0.18181818181818182,0.003747332
0.19191919191919193,-0.00052027265,0.19191919191919193,0.0037541052
0.20202020202020204,-0.0007508062,0.20202020202020204,0.0037612256
0.21212121212121213,-0.0009898944,0.21212121212121213,0.0037687588
0.22222222222222224,-0.0012373272,0.22222222222222224,0.0037767887
0.23232323232323235,-0.0014928542,0.23232323232323235,0.0037853771
0.24242424242424243,-0.001756168,0.24242424242424243,0.00379461
0.25252525252525254,-0.0020269062,0.25252525252525254,0.0038045496
0.26262626262626265,-0.0023046336,0.26262626262626265,0.0038152752
0.27272727272727276,-0.0025888458,0.27272727272727276,0.0038268631
0.2828282828282829,-0.0028789612,0.2828282828282829,0.003839387
0.29292929292929293,-0.0031742933,0.29292929292929293,0.003852917
0.30303030303030304,-0.0034740716,0.30303030303030304,0.0038675277
0.31313131313131315,-0.0037774057,0.31313131313131315,0.0038832906
0.32323232323232326,-0.0040832898,0.32323232323232326,0.003900281
0.33333333333333337,-0.0043905755,0.33333333333333337,0.0039185695
0.3434343434343435,-0.0046946704,0.3434343434343435,0.003937983
0.3535353535353536,-0.0049908175,0.3535353535353536,0.003958319
0.36363636363636365,-0.005277412,0.36363636363636365,0.0039796075
0.37373737373737376,-0.0055526756,0.37373737373737376,0.0040018735
0.38383838383838387,-0.005814683,0.38383838383838387,0.0040251324
0.393939393939394,-0.0060613346,0.393939393939394,0.0040494157
0.4040404040404041,-0.006290352,0.4040404040404041,0.00407473
0.4141414141414142,-0.006499278,0.4141414141414142,0.0041010985
0.42424242424242425,-0.0066854516,0.42424242424242425,0.0041285343
0.43434343434343436,-0.0068460545,0.43434343434343436,0.004157043
0.4444444444444445,-0.0069780485,0.4444444444444445,0.0041866372
0.4545454545454546,-0.007078191,0.4545454545454546,0.004217241
0.4646464646464647,-0.007142714,0.4646464646464647,0.004248804
0.4747474747474748,-0.0071677985,0.4747474747474748,0.0042813127
0.48484848484848486,-0.00714965,0.48484848484848486,0.0043147593
0.494949494949495,-0.007084282,0.494949494949495,0.0043491186
0.5050505050505051,-0.0069676563,0.5050505050505051,0.004384382
0.5151515151515152,-0.0067955675,0.5151515151515152,0.0044205254
0.5252525252525253,-0.0065637557,0.5252525252525253,0.0044575036
0.5353535353535354,-0.0062679914,0.5353535353535354,0.0044952463
0.5454545454545455,-0.005904249,0.5454545454545455,0.0045337155
0.5555555555555556,-0.005468669,0.5555555555555556,0.0045728735
0.5656565656565657,-0.0049575744,0.5656565656565657,0.0046126815
0.5757575757575758,-0.0043666186,0.5757575757575758,0.004653103
0.5858585858585859,-0.0036920721,0.5858585858585859,0.0046940916
0.595959595959596,-0.0029313846,0.595959595959596,0.0047355853
0.6060606060606061,-0.0020830045,0.6060606060606061,0.004777481
0.6161616161616162,-0.0011464359,0.6161616161616162,0.004819723
0.6262626262626263,-0.00012266426,0.6262626262626263,0.0048622238
0.6363636363636365,0.0009854494,0.6363636363636365,0.0049047284
0.6464646464646465,0.0021728226,0.6464646464646465,0.0049470956
0.6565656565656566,0.0034310948,0.6565656565656566,0.0049892566
0.6666666666666667,0.0047491677,0.6666666666666667,0.005031151
0.6767676767676768,0.0061113476,0.6767676767676768,0.005072713
0.686868686868687,0.007404783,0.686868686868687,0.005113881
0.696969696969697,0.00856973,0.696969696969697,0.0051545925
0.7070707070707072,0.009529523,0.7070707070707072,0.005194784
0.7171717171717172,0.010179254,0.7171717171717172,0.0052344017
0.7272727272727273,0.010388394,0.7272727272727273,0.00527338
0.7373737373737375,0.009999611,0.7373737373737375,0.005311667
0.7474747474747475,0.008936903,0.7474747474747475,0.005349172
0.7575757575757577,0.007356373,0.7575757575757577,0.0053858045
0.7676767676767677,0.005253593,0.7676767676767677,0.0054215128
0.7777777777777778,0.0026160814,0.7777777777777778,0.0054562525
0.787878787878788,-0.00060762104,0.787878787878788,0.005489975
0.797979797979798,-0.0040379902,0.797979797979798,0.0055226623
0.8080808080808082,-0.0072521,0.8080808080808082,0.0055542644
0.8181818181818182,-0.010010084,0.8181818181818182,0.0055846805
0.8282828282828284,-0.011945276,0.8282828282828284,0.005613897
0.8383838383838385,-0.01255851,0.8383838383838385,0.005641895
0.8484848484848485,-0.011264792,0.8484848484848485,0.0056686876
0.8585858585858587,-0.0073397276,0.8585858585858587,0.005694274
0.8686868686868687,9.7194454e-05,0.8686868686868687,0.005718673
0.8787878787878789,0.012106362,0.8787878787878789,0.005741883
0.888888888888889,0.027494276,0.888888888888889,0.0057638814
0.8989898989898991,0.0350198,0.8989898989898991,0.0057846652
0.9090909090909092,0.031098409,0.9090909090909092,0.0058042333
0.9191919191919192,0.0159146,0.9191919191919192,0.0058225775
0.9292929292929294,-0.004297248,0.9292929292929294,0.0058397125
