loss_total,loss_rx,loss_ry,loss_div,loss_bc,loss_pressure_gauge,stage,epoch,closure_call
7.011495131422061,0.00010969882583988441,0.0011484507406254747,3.623531866070751e-36,0.23367420733460226,0.00010761817528198944,adam,1.0,
6.56308037495982,0.00011736169555603439,0.0013838982113405151,4.2339425725657483e-36,0.21871891991734926,0.00011517532446303895,adam,2.0,
6.169883543340054,0.00011928539729086148,0.0016404973235426264,6.773574607630283e-36,0.20560369483736107,0.000129154983885248,adam,3.0,
5.83266527453237,0.00011650121744083587,0.001951108275707616,8.386729015150726e-36,0.19435275460036103,0.0001502702839093016,adam,4.0,
5.557285457354604,0.00010744204467172824,0.0022777618700700704,9.707984665474977e-36,0.1851627475301197,0.00017827536271677403,adam,5.0,
5.359905797420215,9.703789587678188e-05,0.002642517384924143,1.132066887525509e-35,0.17857150068693456,0.00021221531376996834,adam,6.0,
5.249153132483971,8.186468285177683e-05,0.0029738774152235402,1.5632217584862126e-35,0.17486909076682874,0.00024667381034134615,adam,7.0,
5.246978216055033,6.555405610985311e-05,0.003193202115341024,1.7748148558644522e-35,0.17478975900808788,0.0002668964094603529,adam,8.0,
5.287221237969055,5.2322757687279154e-05,0.0032335050438554447,2.4093526550825867e-35,0.1761303484572028,0.00024956451428143165,adam,9.0,
5.338970440732854,4.5946415558988835e-05,0.0029847992519529327,2.724342988808529e-35,0.17786403614630814,0.000186106760984844,adam,10.0,
5.345165912555613,4.4016976821472776e-05,0.002512028795779381,3.152753957307e-35,0.17808666302191517,9.976125556382257e-05,adam,11.0,
5.265138341944674,4.374731157321947e-05,0.0019518951944636665,3.2118787402637766e-35,0.17543799500768947,2.849207953401302e-05,adam,12.0,
5.202267018452541,4.444803355698175e-05,0.001398261247533608,3.4022685644154713e-35,0.17336081006635348,7.180845378540973e-08,adam,13.0,
5.083987519194992,4.413564760529173e-05,0.0009399507984788853,3.7718910080880315e-35,0.1694333721903195,2.2670393234963907e-05,adam,14.0,
4.972110659583465,4.336627353065681e-05,0.0005754489456639706,4.1481220810009143e-35,0.16571610253010335,8.768461169743424e-05,adam,15.0,
4.9317011965401,4.02200899190045e-05,0.0003214575606661456,4.4186644568313655e-35,0.1643773962803533,0.00017630478915609625,adam,16.0,
4.872230456666886,3.66235476462341e-05,0.000157043263076344,4.530402247843129e-35,0.16240033051812713,0.0002687431234918082,adam,17.0,
4.8291311183261305,3.241364469745934e-05,6.7750619646758e-05,5.060681855431273e-35,0.16096653654057544,0.0003485784452244322,adam,18.0,
4.849937589034665,2.9129638725668302e-05,2.1239237209627562e-05,5.190268352665921e-35,0.16166155437616808,0.00040588873687704487,adam,19.0,
4.80541372118839,2.6007074173485635e-05,6.584216854053838e-06,5.645720691858122e-35,0.16017791070383472,0.0004380878232029777,adam,20.0,
4.758670740383493,2.3685000257409814e-05,9.01906653688719e-06,6.365762703488209e-35,0.15861978229816628,0.00044567371709548493,adam,21.0,
4.703729405768453,2.2130509199665865e-05,1.8845467088399256e-05,6.403942760002917e-35,0.1567881739788734,0.00043210425962075897,adam,22.0,
4.622957686100622,2.14800324111056e-05,3.217062034524258e-05,7.143403938308588e-35,0.1540954600319225,0.0004023449019080406,adam,23.0,
4.562734044911282,2.1255267065900172e-05,4.50220051284096e-05,7.868439449940969e-35,0.15208772020688063,0.0003616143266854461,adam,24.0,
4.4869654548431654,2.1154821482106302e-05,5.6708091517408106e-05,8.39649972419476e-35,0.1495618677599286,0.0003155913230750441,adam,25.0,
4.4503403566132995,2.0679904495808116e-05,6.70153644278535e-05,9.842226120338882e-35,0.1483408576794003,0.0002693096236641479,adam,26.0,
4.34372985214401,1.929689779130523e-05,7.638917758408508e-05,1.1181085974061048e-34,0.14478704716306448,0.00022751176700737426,adam,27.0,
4.270826423140468,1.6253040625480297e-05,8.940886265284232e-05,1.3090004164203184e-34,0.1423567187282269,0.00019199390383729196,adam,28.0,
4.209971371378635,1.2133977425147535e-05,0.00010200853975739038,1.5236033670838384e-34,0.1403280288213487,0.0001636422099074418,adam,29.0,
4.161556804363337,7.5912022083973895e-06,0.00011557183886568406,1.94023147885708e-34,0.1387139810547514,0.0001420967971979316,adam,30.0,
4.000359532129404,4.093260933014013e-06,0.00013307929525400482,2.007195160243763e-34,0.1333403248728069,0.00012613389010901162,adam,31.0,
3.9416390475941085,2.1593540408307383e-06,0.0001500789389999167,2.3773761988318337e-34,0.1313825191622951,0.00011234432214813363,adam,32.0,
3.868862016622686,1.9186721527768496e-06,0.00016715735530888417,2.71327041819512e-34,0.12895610206232866,9.878725364577603e-05,adam,33.0,
3.780338114205765,2.4400422166027183e-06,0.00017886285963209842,2.734880706340637e-34,0.1260049495804832,8.3238894198696e-05,adam,34.0,
3.6286232029934133,3.4114292833341076e-06,0.00018030172101282863,3.055506664679963e-34,0.12094776975317605,6.397247835954856e-05,adam,35.0,
3.499773934327713,7.080120682044956e-06,0.00016549108477692466,3.113559158491932e-34,0.11665324310729197,4.069903494905314e-05,adam,36.0,
3.4698181319676324,1.59637214903488e-05,0.0001329664734230737,3.3880133738104083e-34,0.11565557995950326,1.802987621394424e-05,adam,37.0,
3.2403658206785164,2.8734304056429313e-05,9.743149620586377e-05,3.562010324962322e-34,0.10800797598689026,3.7527154613281416e-06,adam,38.0,
3.195340683366334,3.672871563337073e-05,6.157790544696222e-05,4.2254401109487935e-34,0.1065080787308816,1.4818805598454728e-07,adam,39.0,
3.034907801046291,3.273707960345479e-05,3.5936450528685155e-05,4.9352713658793685e-34,0.10116128896293315,4.586281644970624e-06,adam,40.0,
2.931222526997461,3.5619348228634776e-05,2.8516809704029356e-05,6.249067709664798e-34,0.09770524637958512,9.99451975008097e-06,adam,41.0,
2.778534571508408,9.92928630627432e-05,3.687282748520333e-05,8.003359418325624e-34,0.09261323862542942,1.2470549779894921e-05,adam,42.0,
2.514693308842588,0.00020971142958845312,6.184686652973413e-05,8.829104773853624e-34,0.08381400653124865,1.554609009843582e-05,adam,43.0,
2.594119320590017,0.0002439360433688515,8.890908381100605e-05,9.630352125785941e-34,0.08645945224515528,2.9081081781937134e-05,adam,44.0,
2.5399772350587426,0.0001854562724074751,0.00010101478279258682,1.084701944367753e-33,0.0846562292265047,3.887208401243729e-05,adam,45.0,
2.567867725665682,0.00017664369873659548,0.00010732237881295164,1.2336082175903537e-33,0.08558602993339916,2.8615861576375632e-05,adam,46.0,
2.612865237801128,0.00018067332877107586,0.00010377841480727205,1.3055987349028326e-33,0.08708600131643283,7.465645644745693e-06,adam,47.0,
2.7504476975472136,0.00021353351477668806,9.984204177245293e-05,1.4832269997640895e-33,0.09167114329721508,2.307421175791205e-07,adam,48.0,
2.470733132901721,0.00024369059104352434,9.321788530834744e-05,1.5673241203186784e-33,0.08234653855514079,6.777114492174318e-07,adam,49.0,
2.7065923758456254,0.0002872399148919571,9.048544210514928e-05,1.679815031264708e-33,0.09020714899436649,1.8065763374923023e-06,adam,50.0,
2.647208686374231,0.0004040621644609033,0.00011289662978163145,1.712635264845074e-33,0.088223004337654,1.5974503685789623e-05,adam,51.0,
2.567247726914947,0.0005263568784077153,0.00015317165350194406,1.749254557646366e-33,0.08555214468107189,3.857950880465109e-05,adam,52.0,
2.6327876360478646,0.0002734549223234114,0.00017212326908577126,1.6535641395803317e-33,0.08774462784236947,3.222585371633886e-05,adam,53.0,
2.561196416140411,0.00011949394575439909,0.00015310283845500626,1.5704618082478967e-33,0.08536407954682645,1.432951407825031e-05,adam,54.0,
2.3695138307480996,9.554453791472281e-05,0.0001544180811358235,1.5337948774650689e-33,0.07897543975749607,6.754041666141442e-06,adam,55.0,
2.4211540925038393,6.180065929683675e-05,0.00015562492322001876,1.3998762349145411e-33,0.08069787776586426,3.339453943016904e-06,adam,56.0,
2.436553129589098,4.234201137424855e-05,0.0001630346178782684,1.3778217570757475e-33,0.08121158890697845,8.575049221093436e-07,adam,57.0,
2.3026601379279734,3.690128012635556e-05,0.0001616029645402548,1.2999585370827039e-33,0.07674872005087272,3.215712534833377e-07,adam,58.0,
2.2723086613052286,3.135080785981766e-05,0.0001658435603918817,1.2434808183871426e-33,0.07573703238938477,4.952554337730032e-06,adam,59.0,
2.6651664930452372,2.6302894025666012e-05,0.00016163223471178567,1.2664028375850339e-33,0.08883258881466524,8.934765424062744e-06,adam,60.0,
2.338491990806127,3.525445928132066e-05,0.00014796294804248386,1.2804565292834015e-33,0.07794361450748369,3.381742921783067e-06,adam,61.0,
2.5480658151898985,2.2290371967307357e-05,0.0001380790570197213,1.099087024429613e-33,0.08493017896853107,7.670497919696476e-07,adam,62.0,
2.4376518622568843,6.40395083895971e-06,0.0001322011828845614,1.1420898365870824e-33,0.08125044119517763,2.1267831882969906e-07,adam,63.0,
2.4414515205623584,1.055327407658085e-05,0.0001242399148847166,1.2099132706328496e-33,0.0813772223756024,5.610532536845672e-07,adam,64.0,
2.334559371455925,2.8668555360684683e-05,0.0001191865599846781,1.1293583465676946e-33,0.07781371480385527,7.222492214514019e-07,adam,65.0,
2.538297830047831,2.482510155714965e-05,0.00012314803128801545,1.1280251852158508e-33,0.08460499433821331,2.6768586640044496e-07,adam,66.0,
2.314870216470222,4.873682856826143e-06,0.0001331668172089709,1.0828126337356233e-33,0.0771577385057287,2.079829564235439e-07,adam,67.0,
2.299369664593122,5.931378909403021e-06,0.00013388962917919962,1.1708590141639048e-33,0.07664099275855325,6.082843569421887e-07,adam,68.0,
2.4361426875342875,1.5120318469714522e-05,0.00012104792782251655,1.1653329354902595e-33,0.08120021723867259,2.127817275362895e-08,adam,69.0,
2.2515696301184023,1.8916742395636682e-05,0.00010906873628251165,1.2078900855391527e-33,0.07504805345072822,4.111787763305638e-07,adam,70.0,
2.3388672456962962,2.0141755984217026e-05,0.00010788347646114443,1.2995090670755464e-33,0.07795796783816918,1.8531877590652601e-06,adam,71.0,
2.3844878236863662,2.1521138830092373e-05,0.00010704875106448466,1.432044241221868e-33,0.07947863476303253,2.1090549559526673e-06,adam,72.0,
2.4084019719867724,2.2243113175019063e-05,0.0001096133359944123,1.3648788265198206e-33,0.08027566570560807,1.4436936106660755e-06,adam,73.0,
2.374668839862114,1.3620354457507186e-05,0.00010389765217280544,1.41834476875096e-33,0.07915170628600161,1.3327543508969615e-06,adam,74.0,
2.12205793871031,9.322646345580568e-06,9.962657330355091e-05,1.4470685193105694e-33,0.07073162474054041,2.4727444842339853e-06,adam,75.0,
2.3888329290825494,2.6224223391660322e-05,9.178059734965862e-05,1.4735242066722131e-33,0.07962381601468738,4.438211869199995e-06,adam,76.0,
2.223102387762018,1.482560566268401e-05,8.865858667302237e-05,1.651177652858085e-33,0.07409995487747599,2.572454023175153e-06,adam,77.0,
2.1799492548416293,2.2748288593873615e-05,8.549704942538533e-05,1.5787015324987307e-33,0.07266136484935183,6.40230552200974e-07,adam,78.0,
2.279075837062015,4.352390076869715e-05,8.012423993389172e-05,1.6495341816738836e-33,0.0759650713539983,4.830136336548902e-07,adam,79.0,
2.358190747882747,4.145762969678886e-05,7.201439435011453e-05,1.7449636511612405e-33,0.07860257204438571,1.1452712878838795e-06,adam,80.0,
2.3141894656454394,3.2166529819604635e-05,6.35587896511795e-05,1.810263291977703e-33,0.07713645226647792,1.7233163137943791e-06,adam,81.0,
2.149822432493851,2.7367489352313686e-05,5.740378449175479e-05,1.7476097764946618e-33,0.0716579148107966,2.1689610866788376e-06,adam,82.0,
2.1514805102641863,2.3382700202663907e-05,4.648464951354957e-05,1.832230150842683e-33,0.07171367616085265,3.580888900652177e-06,adam,83.0,
2.0858285086153705,3.095162652336102e-05,4.001709961931908e-05,1.8457281668449388e-33,0.0695252312309271,6.029614146045557e-06,adam,84.0,
2.001774872476343,4.09374240368448e-05,3.475312648870098e-05,1.9268480725876938e-33,0.06672327777389661,8.48708919331682e-06,adam,85.0,
2.3160290549729834,3.383660821652661e-05,2.885911185196473e-05,1.9606600955050127e-33,0.07719884859768819,9.013222693728162e-06,adam,86.0,
2.0997440741327202,3.239046851371961e-05,2.17112900007071e-05,1.7897369808218695e-33,0.06998964185196742,7.168151833262265e-06,adam,87.0,
2.2145343334801217,3.61459081741808e-05,1.7098995128307446e-05,2.0324413934756952e-33,0.07381601285846645,7.028228254985399e-06,adam,88.0,
2.1988200252859866,3.556049017422649e-05,1.2940162364822298e-05,1.952138014116785e-33,0.07329235964957037,7.351463368931294e-06,adam,89.0,
2.237315470397637,3.758114346739095e-05,9.774829776915447e-06,1.98395497865117e-33,0.07457558079152084,6.906787678179233e-06,adam,90.0,
2.2258224326220692,4.148528181445794e-05,8.419768714686878e-06,1.9242680774938175e-33,0.0741923966274596,6.2874775206975055e-06,adam,91.0,
2.082564219489332,5.2806578923509136e-05,5.932999814273278e-06,1.9356859832617723e-33,0.06941682637524509,6.8865324160892916e-06,adam,92.0,
2.0201723711644783,7.744097098142919e-05,3.128044098063252e-06,1.954286535671444e-33,0.06733636424957638,8.746621072869558e-06,adam,93.0,
2.122641773560678,8.278572472601381e-05,3.102859397465671e-06,1.878548453110181e-33,0.07075182995922545,9.861997905366536e-06,adam,94.0,
2.0301836867186522,5.878096847740379e-05,1.718850166971814e-06,2.182618413996636e-33,0.06767074332238025,8.87228600308414e-06,adam,95.0,
2.10345861801875,4.0951690432736856e-05,1.842211455821706e-06,2.008966113012938e-33,0.07011383531892044,7.645492474586399e-06,adam,96.0,
2.067011968100425,4.3932525032431e-05,1.9388460331386347e-06,2.1389656319426918e-33,0.06889884619731922,7.1080978320374e-06,adam,97.0,
2.2218559237526048,5.199476340668927e-05,1.959975714116234e-06,2.228395173283194e-33,0.07406004293525154,6.8095593801566516e-06,adam,98.0,
2.3317931383301884,4.7294441789244536e-05,3.4006877399651987e-06,2.0607981728389996e-33,0.07772472785558186,6.075332032899524e-06,adam,99.0,
2.117377182705152,4.929184113692914e-05,6.243701416087738e-06,2.1642209870107863e-33,0.07057736819000204,6.014625378964979e-06,adam,100.0,
2.028796516827043,7.714824547505809e-05,4.552909735826826e-06,2.1774321821274148e-33,0.0676238031505178,7.211562981503061e-06,adam,101.0,
2.126302794315476,0.0001025395769944055,8.679236057954868e-06,2.1797342007618135e-33,0.07087302608605903,7.929206525607922e-06,adam,102.0,
2.0472130057937687,7.34650049657525e-05,7.347114444299246e-06,2.1913192124648763e-33,0.0682377179333456,6.55673990438541e-06,adam,103.0,
2.2607853937423776,5.305000938858713e-05,1.0594894649296976e-05,2.4977158309786926e-33,0.07535737505701869,4.97127779035683e-06,adam,104.0,
2.0696673208736827,5.5678288083247624e-05,1.252848431536543e-05,2.2600693685992563e-33,0.0689866215721113,4.669379452883761e-06,adam,105.0,
2.092683820830913,5.861301751176451e-05,1.1596152793413025e-05,2.4344131152536137e-33,0.06975376998708457,5.120480707581795e-06,adam,106.0,
2.1077069788221263,5.813273686530196e-05,1.2947671623262323e-05,2.4986229847131484e-33,0.07025451403506205,4.773617763046814e-06,adam,107.0,
2.0636337646470118,5.631304546059029e-05,1.6167032653669576e-05,2.3827235368280483e-33,0.06878536402300969,3.638786063365634e-06,adam,108.0,
1.959475130315338,6.210023139669451e-05,1.8805699215933173e-05,2.4789411515519446e-33,0.06531313025184615,3.1682934069807344e-06,adam,109.0,
2.1331864953055804,6.478754283244062e-05,1.8483216729455392e-05,2.6880373481251086e-33,0.07110342946259632,3.40668128947549e-06,adam,110.0,
2.2154641999231917,6.229170505763585e-05,1.8960752023817125e-05,2.6311467188471417e-33,0.07384608927571192,2.691947532486542e-06,adam,111.0,
2.051520687125216,5.504342421644244e-05,2.481420571740674e-05,2.3694151132909033e-33,0.06838135576957691,1.5640797516529331e-06,adam,112.0,
2.117153120849496,5.890434433288582e-05,2.58267055037281e-05,2.7095767201815923e-33,0.07056894201954789,1.2921322289420327e-06,adam,113.0,
2.0354609345188788,7.10581525141101e-05,2.3418705816848732e-05,2.5795867504933258e-33,0.06784554370805065,1.4641902832502712e-06,adam,114.0,
1.9575239850590385,7.374998355979443e-05,2.4439157380443453e-05,2.7024794271325723e-33,0.06524752315740137,1.011960570164754e-06,adam,115.0,
1.9574736338911307,6.450986812530759e-05,2.7388715024621264e-05,2.581246351333265e-33,0.06524605702898001,2.4438580482988377e-07,adam,116.0,
1.8938474621156043,6.250126057256608e-05,3.1906229410180654e-05,2.5452802327382305e-33,0.06312510157306828,7.433573374335644e-08,adam,117.0,
1.8422508461493303,6.289493874825537e-05,2.6460228485975075e-05,2.7796797003621385e-33,0.061405382034698655,2.9941136470310244e-07,adam,118.0,
1.8290532561323118,6.192788226412556e-05,2.8581577381972582e-05,2.8259782409058883e-33,0.060965423763082796,3.3780181860274557e-07,adam,119.0,
1.7770064957813763,6.918213042225144e-05,2.892015380532236e-05,2.756002067682725e-33,0.05923027972375114,1.7846147735850708e-08,adam,120.0,
1.928632957571953,7.952126890001574e-05,3.7319965539477804e-05,2.8855680561182318e-33,0.06428387043386853,3.321457473772295e-08,adam,121.0,
1.9236109355167939,6.853625668908281e-05,2.9655786796535716e-05,2.92634243421623e-33,0.06411709135937602,2.6920276674766335e-08,adam,122.0,
1.9101494320936345,7.281799168916139e-05,3.094381909012686e-05,3.0110170972504687e-33,0.0636681879884534,3.0629253113138126e-07,adam,123.0,
1.820628622058976,8.26946831948602e-05,2.9908270089424783e-05,2.8241088535442387e-33,0.060683866811924,1.4747971624887328e-07,adam,124.0,
1.7833582253907356,9.87528284469949e-05,3.0823298270052374e-05,2.8754829892666174e-33,0.05944095496782065,2.293991337073458e-09,adam,125.0,
1.8925873497549246,0.00012480144281537455,2.7568640851501956e-05,3.102468029716926e-33,0.06308116595946608,8.872750460547182e-09,adam,126.0,
1.7556001605357023,0.00010605481413406223,3.218900503785967e-05,3.165451241784501e-33,0.05851539720428917,5.87855344427557e-09,adam,127.0,
1.7802738213153488,9.120945916125359e-05,3.078798455202921e-05,3.339246029347907e-33,0.059338393201472425,2.782746276149778e-07,adam,128.0,
1.7952723984973555,9.31420796751922e-05,3.34082947749086e-05,3.470566059726989e-33,0.05983819096183043,1.1926799249052839e-06,adam,129.0,
1.7735568204361127,8.827422935627707e-05,3.143839865287494e-05,3.710689665429046e-33,0.05911456596951371,1.2872269210072903e-06,adam,130.0,
1.7907574645419457,9.061641585703606e-05,3.563061953879771e-05,3.754989897646178e-33,0.0596877034936011,1.1269851691516581e-06,adam,131.0,
1.5845453255512094,9.077852731475575e-05,3.324607066948156e-05,3.6992931712116803e-33,0.052814035565726385,2.339814336105144e-06,adam,132.0,
1.801603270314321,0.00011049285127160342,3.8226854593916476e-05,4.153233878545377e-33,0.06004846978413919,4.570842796511454e-06,adam,133.0,
1.6222073048571426,0.0001047793820071458,4.514783352974479e-05,3.811663067624609e-33,0.05406856970035028,2.866310969970708e-06,adam,134.0,
1.6266533450827496,0.00011213487380472951,3.508072342836112e-05,4.0188340906148366e-33,0.05421685127599967,5.91205526263278e-06,adam,135.0,
1.629959145076541,0.00012617039214864845,4.4093908048531596e-05,4.369410626098912e-33,0.05432626461112062,9.424427250871123e-06,adam,136.0,
1.6346547394800823,0.00011170313033382737,6.027766344542386e-05,4.15378339666638e-33,0.054482740832962624,5.33697424434203e-06,adam,137.0,
1.6784379933746978,0.0001333471287696268,3.7108665308083654e-05,4.873090307112945e-33,0.055942215078589326,1.0852229401413071e-05,adam,138.0,
1.5586073001977618,0.00013025343098787876,3.986273365038649e-05,4.459539817710161e-33,0.05194786109785306,1.3510975318323702e-05,adam,139.0,
1.3507480036837682,0.00014287951482586705,4.0346433581606073e-05,4.476351376681415e-33,0.04501877639685013,1.4858298566771157e-05,adam,140.0,
