phase,step,loss_total,loss_rx,loss_ry,loss_continuity,loss_boundary,loss_pressure_ref
Adam,79,0.17946745455265045,2.2957419787417166e-05,7.611007458763197e-05,5.006790093631253e-09,0.017936836928129196,0.0
Adam,80,0.17856770753860474,3.3955573599087074e-05,7.8246281191241e-05,5.769729582993932e-09,0.01784553751349449,1.1920928955078125e-07
Adam,81,0.17777803540229797,4.010224074590951e-05,7.955532055348158e-05,5.292892346631106e-09,0.017765801399946213,3.5762786865234375e-07
Adam,82,0.17702613770961761,4.1756342398002744e-05,7.845892832847312e-05,5.674361869267841e-09,0.01769053190946579,5.960464477539062e-07
Adam,83,0.17630243301391602,3.733379708137363e-05,7.611436740262434e-05,5.197525076994225e-09,0.017618831247091293,6.556510925292969e-07
Adam,84,0.17554688453674316,3.0935549148125574e-05,7.289526547538117e-05,5.769729582993932e-09,0.017544275149703026,2.980232238769531e-07
Adam,85,0.17471042275428772,3.00273641187232e-05,6.724149716319516e-05,5.60283641704018e-09,0.01746130920946598,5.960464477539063e-08
Adam,86,0.17378370463848114,3.187217589584179e-05,6.040313019184396e-05,5.865096852630813e-09,0.017369141802191734,0.0
Adam,87,0.17276285588741302,3.304259735159576e-05,5.357076952350326e-05,5.865096852630813e-09,0.017267605289816856,1.7881393432617188e-07
Adam,88,0.17166776955127716,3.470191950327717e-05,4.555980922305025e-05,5.698203686677061e-09,0.017158737406134605,1.1920928955078125e-07
Adam,89,0.17053423821926117,3.1991432479117066e-05,3.8591097109019756e-05,6.079673653403006e-09,0.01704634726047516,1.7881393432617188e-07
Adam,90,0.16939003765583038,2.6959465685649775e-05,3.238251156290062e-05,6.198882740449108e-09,0.016933050006628036,1.7881393432617188e-07
Adam,91,0.1682574301958084,2.4405717340414412e-05,2.6415824322612025e-05,5.912780487449254e-09,0.016820630058646202,2.980232238769531e-07
Adam,92,0.16715149581432343,2.3651098672416992e-05,2.2096466636867262e-05,6.222724557858328e-09,0.01671053282916546,4.172325134277344e-07
Adam,93,0.16607308387756348,2.4133443730534054e-05,1.8895911125582643e-05,5.4836273299940785e-09,0.016602974385023117,2.980232238769531e-07
Adam,94,0.16501089930534363,2.4322342142113484e-05,1.654636798775755e-05,6.055831835993786e-09,0.016496984288096428,1.7881393432617188e-07
Adam,95,0.16394619643688202,2.477016460034065e-05,1.5498684660997242e-05,5.1498409980865745e-09,0.016390591859817505,0.0
Adam,96,0.1628572940826416,2.480316106812097e-05,1.5163206626311876e-05,6.103515470812226e-09,0.016281725838780403,5.960464477539063e-08
Adam,97,0.16172261536121368,2.6212977900286205e-05,1.5681956938351505e-05,5.6266782344494e-09,0.016168059781193733,1.1920928955078125e-07
Adam,98,0.1605328619480133,2.7742695237975568e-05,1.6793679606053047e-05,5.6266782344494e-09,0.016048820689320564,1.1920928955078125e-07
Adam,99,0.1592840850353241,3.059384835069068e-05,1.8533301044953987e-05,5.3167341640403265e-09,0.015923483297228813,1.1920928955078125e-07
Adam,100,0.1579769104719162,3.200440187356435e-05,2.0179033526801504e-05,5.865096852630813e-09,0.01579246111214161,1.1920928955078125e-07
Adam,101,0.15661559998989105,3.294541602372192e-05,2.213382686022669e-05,5.936622304858474e-09,0.015656033530831337,1.7881393432617188e-07
Adam,102,0.15521425008773804,3.16555961035192e-05,2.441594551783055e-05,5.57899459963096e-09,0.015515806153416634,1.1920928955078125e-07
Adam,103,0.15380053222179413,3.25913424603641e-05,2.6905488994088955e-05,6.222724557858328e-09,0.015374102629721165,0.0
Adam,104,0.15251821279525757,3.056642890442163e-05,2.9623532100231387e-05,5.269050529221886e-09,0.015245801769196987,0.0
Adam,105,0.15235653519630432,4.0247941797133535e-05,3.308951636427082e-05,7.247924482811641e-09,0.01522831991314888,0.0
Adam,106,0.15574577450752258,3.2597756217001006e-05,3.8860318454680964e-05,5.5551527822217395e-09,0.015567431226372719,0.0
Adam,107,0.1561025232076645,6.224036042112857e-05,4.0707873267820105e-05,5.4836273299940785e-09,0.01559994462877512,1.1920928955078125e-07
Adam,108,0.14736053347587585,3.4394262911519036e-05,4.078504935023375e-05,6.103515470812226e-09,0.014728527516126633,5.960464477539063e-08
Adam,109,0.15150311589241028,3.35697150148917e-05,4.639091275748797e-05,5.507469147403299e-09,0.015142309479415417,5.960464477539063e-08
Adam,110,0.14731186628341675,4.657351746573113e-05,4.8961854190565646e-05,5.984306383766125e-09,0.01472161989659071,1.1920928955078125e-07
Adam,111,0.14598876237869263,4.635558070731349e-05,4.989130320609547e-05,5.984306383766125e-09,0.014589210040867329,4.172325134277344e-07
Adam,112,0.14655394852161407,3.332965206936933e-05,5.746228634961881e-05,5.865096852630813e-09,0.014646273106336594,4.172325134277344e-07
Adam,113,0.14228062331676483,3.555574221536517e-05,5.637657523038797e-05,5.6266782344494e-09,0.014218832366168499,3.5762786865234375e-07
Adam,114,0.1446186602115631,5.452797267935239e-05,6.365315493894741e-05,6.127357288221447e-09,0.014450011774897575,3.5762786865234375e-07
Adam,115,0.1397796869277954,3.8886260881554335e-05,6.306798604782671e-05,6.008148201175345e-09,0.013967744074761868,2.980232238769531e-07
Adam,116,0.14163869619369507,3.487431968096644e-05,7.0913192757871e-05,5.960464122267695e-09,0.014153260737657547,2.980232238769531e-07
Adam,117,0.13790087401866913,4.517869820119813e-05,7.007822568994015e-05,6.008148201175345e-09,0.01377853099256754,2.980232238769531e-07
Adam,118,0.13819162547588348,5.211279130890034e-05,7.555379852419719e-05,5.5551527822217395e-09,0.013806377537548542,1.7881393432617188e-07
Adam,119,0.1362677663564682,3.82569050998427e-05,8.006799180293456e-05,6.38961772381208e-09,0.013614937663078308,5.960464477539063e-08
Adam,120,0.13448643684387207,4.005000664619729e-05,8.390533912461251e-05,6.008148201175345e-09,0.013436242006719112,5.960464477539063e-08
Adam,121,0.13434454798698425,5.541963400901295e-05,8.90032242750749e-05,6.318092271584419e-09,0.013420007191598415,5.960464477539063e-08
Adam,122,0.13109421730041504,4.731008812086657e-05,9.273555042454973e-05,4.8398969276775006e-09,0.013095416128635406,0.0
Adam,123,0.13142240047454834,4.270813224138692e-05,0.00010101854422828183,5.888938670040034e-09,0.013127872720360756,-5.960464477539063e-08
Adam,124,0.12861092388629913,5.456406870507635e-05,0.00010662455315468833,5.5551527822217395e-09,0.012844972312450409,0.0
Adam,125,0.1273297518491745,5.7944511354435235e-05,0.00011363582598278299,5.674361869267841e-09,0.012715816497802734,0.0
Adam,126,0.126486137509346,4.831383193959482e-05,0.00012393076031003147,6.055831835993786e-09,0.012631387449800968,0.0
Adam,127,0.12345727533102036,5.6889126426540315e-05,0.00013067421969026327,6.38961772381208e-09,0.01232697069644928,0.0
Adam,128,0.12269304692745209,6.541571201523766e-05,0.00014503755664918572,6.103515470812226e-09,0.012248259037733078,0.0
Adam,129,0.12110231816768646,5.4798434575786814e-05,0.0001547824067529291,6.318092271584419e-09,0.01208927296102047,0.0
Adam,130,0.11813484877347946,6.384558218996972e-05,0.0001674774830462411,6.36577590640286e-09,0.011790351942181587,0.0
Adam,131,0.1168593242764473,7.155534694902599e-05,0.00018524531333241612,5.650520051858621e-09,0.011660251766443253,0.0
Adam,132,0.11554080992937088,6.198761548148468e-05,0.0002005923743126914,4.935264641403592e-09,0.011527822352945805,0.0
Adam,133,0.11268725991249084,7.670016202609986e-05,0.00022134270693641156,6.246566819356758e-09,0.01123892143368721,0.0
Adam,134,0.11003134399652481,7.446510426234454e-05,0.0002406280254945159,5.364417798858767e-09,0.01097162440419197,0.0
Adam,135,0.10842890292406082,7.258534606080502e-05,0.00026403460651636124,5.6266782344494e-09,0.01080922782421112,0.0
Adam,136,0.1071014553308487,9.025723556987941e-05,0.0002966405008919537,5.3882596162679874e-09,0.010671455413103104,0.0
Adam,137,0.10543133318424225,7.673976506339386e-05,0.00032101356191560626,6.38961772381208e-09,0.01050335168838501,5.960464477539063e-08
Adam,138,0.10324866324663162,0.00010052334982901812,0.0003567082458175719,5.769729582993932e-09,0.010279136709868908,5.960464477539063e-08
Adam,139,0.1008262112736702,8.522138523403555e-05,0.0003810415219049901,5.412101433677208e-09,0.010035982355475426,1.1920928955078125e-07
Adam,140,0.09835493564605713,0.00010850973194465041,0.00042433946509845555,5.531310964812519e-09,0.009782183915376663,2.384185791015625e-07
Adam,141,0.09615594893693924,9.556639270158485e-05,0.00045311811845749617,5.269050529221886e-09,0.009560678154230118,4.76837158203125e-07
Adam,142,0.09446165710687637,0.00012059008440701291,0.0005043878336437047,6.222724557858328e-09,0.009383625350892544,4.172325134277344e-07
Adam,143,0.09389278292655945,0.00010459702025400475,0.0005299596814438701,5.57899459963096e-09,0.009325762279331684,5.960464477539062e-07
Adam,144,0.09551417827606201,0.000148332430399023,0.0006013072561472654,5.936622304858474e-09,0.009476358070969582,9.5367431640625e-07
Adam,145,0.10012352466583252,0.00011305274529149756,0.0006131365662440658,5.269050529221886e-09,0.009939655661582947,7.748603820800781e-07
Adam,146,0.09949224442243576,0.00018430947966407984,0.0007013130816631019,5.674361869267841e-09,0.009860572405159473,8.940696716308594e-07
Adam,147,0.08939848840236664,0.00012053310638293624,0.0006692190072499216,5.984306383766125e-09,0.008860801346600056,7.152557373046875e-07
Adam,148,0.0841871052980423,0.00013184588169679046,0.0006984832580201328,5.960464122267695e-09,0.008335599675774574,7.748603820800781e-07
Adam,149,0.09081771969795227,0.0001737368293106556,0.0007601656834594905,5.5551527822217395e-09,0.008988309651613235,7.152557373046875e-07
Adam,150,0.09198620170354843,0.00011829332652268931,0.0007261710707098246,6.198882740449108e-09,0.009114143438637257,2.980232238769531e-07
Adam,151,0.0830233246088028,0.00014553872460965067,0.0007638074457645416,5.292892346631106e-09,0.008211308158934116,8.940696716308594e-07
Adam,152,0.08368280529975891,0.00015149200044106692,0.0007780902087688446,5.173682815495795e-09,0.008275244385004044,7.748603820800781e-07
Adam,153,0.08910125494003296,0.00011598534183576703,0.0007409026147797704,5.435943251086428e-09,0.008824418298900127,1.7881393432617188e-07
Adam,154,0.08397869765758514,0.00016241538105532527,0.0007826880319043994,5.841255035221593e-09,0.00830327533185482,8.344650268554688e-07
Adam,155,0.08056928962469101,0.00014619101420976222,0.0007567590801045299,5.3882596162679874e-09,0.007966579869389534,5.364418029785156e-07
Adam,156,0.0850960984826088,0.00011665654164971784,0.0007145522977225482,5.769729582993932e-09,0.008426476269960403,1.1920928955078125e-07
Adam,157,0.08403251320123672,0.00016628186858724803,0.0007431147387251258,5.865096852630813e-09,0.008312281221151352,2.980232238769531e-07
Adam,158,0.07972636818885803,0.00012714271724689752,0.0006869607022963464,5.435943251086428e-09,0.007891232147812843,-5.960464477539063e-08
Adam,159,0.08179432153701782,0.00010769202344818041,0.0006435909308493137,5.0783155458589135e-09,0.008104291744530201,1.1920928955078125e-07
Adam,160,0.0829443410038948,0.00014217205171007663,0.0006478512077592313,5.7220459481754915e-09,0.008215431123971939,0.0
Adam,161,0.07952424883842468,0.00010296895197825506,0.0005803821259178221,4.982948276222032e-09,0.00788402371108532,6.556510925292969e-07
Adam,162,0.07958371192216873,9.633888839744031e-05,0.0005408826400525868,5.888938670040034e-09,0.007894565351307392,8.344650268554688e-07
Adam,163,0.08125679194927216,0.00012183262879261747,0.0005290742265060544,5.912780487449254e-09,0.008060557767748833,2.980232238769531e-07
Adam,164,0.07907073944807053,8.61838343553245e-05,0.00046529187238775194,4.696846023222179e-09,0.007851783186197281,1.430511474609375e-06
Adam,165,0.078152135014534,8.440105739282444e-05,0.0004322380991652608,6.103515470812226e-09,0.00776345981284976,8.940696716308594e-07
Adam,166,0.07956154644489288,9.803952707443386e-05,0.00041575010982342064,4.959106458812812e-09,0.007904769852757454,5.960464477539063e-08
Adam,167,0.07827423512935638,6.781871343264356e-05,0.0003613747248891741,5.292892346631106e-09,0.007784414570778608,8.940696716308594e-07
Adam,168,0.07709876447916031,6.830877828178927e-05,0.00033540985896252096,5.698203686677061e-09,0.007669474463909864,2.980232238769531e-07
Adam,169,0.07810716331005096,7.701441791141406e-05,0.00031942149507813156,6.055831835993786e-09,0.007771071512252092,0.0
Adam,170,0.07735340297222137,5.5249594879569486e-05,0.0002760342904366553,5.3167341640403265e-09,0.007702187169343233,2.384185791015625e-07
Adam,171,0.07624929398298264,5.843777398695238e-05,0.0002560534339863807,5.006790093631253e-09,0.007593473419547081,5.960464477539063e-08
Adam,172,0.07693038135766983,6.470205698860809e-05,0.00024227735411841422,5.3882596162679874e-09,0.007662327494472265,1.1920928955078125e-07
Adam,173,0.07646646350622177,4.5995042455615476e-05,0.00020940315152984113,5.60283641704018e-09,0.007621099706739187,5.960464477539063e-08
Adam,174,0.07552823424339294,4.7580859245499596e-05,0.00019387684005778283,5.412101433677208e-09,0.007528677117079496,0.0
Adam,175,0.07596995681524277,4.979162258678116e-05,0.00018323352560400963,5.054473728449693e-09,0.0075736804865300655,1.1920928955078125e-07
Adam,176,0.07565870881080627,3.4846303606173024e-05,0.00015917708515189588,4.649162388403738e-09,0.007546456065028906,1.1920928955078125e-07
Adam,177,0.07488054782152176,3.669063880806789e-05,0.00014731218107044697,5.197525076994225e-09,0.007469654083251953,0.0
Adam,178,0.07514344155788422,3.9294503949349746e-05,0.00013998472422827035,4.625320126905308e-09,0.007496409583836794,5.960464477539063e-08
Adam,179,0.07492087036371231,2.9196524337748997e-05,0.0001222823339048773,5.173682815495795e-09,0.007476914674043655,2.384185791015625e-07
Adam,180,0.07426273077726364,3.260669473093003e-05,0.00011380202340660617,4.982948276222032e-09,0.007411631755530834,0.0
Adam,181,0.07437692582607269,3.521439793985337e-05,0.00010867793025681749,4.363059691314675e-09,0.007423303090035915,0.0
Adam,182,0.07422095537185669,2.6848958441405557e-05,9.556517034070566e-05,5.6266782344494e-09,0.007409829646348953,2.384185791015625e-07
Adam,183,0.0736473873257637,3.0281780709628947e-05,9.002180013339967e-05,5.054473728449693e-09,0.007352701388299465,5.960464477539063e-08
Adam,184,0.07362362742424011,3.176190875819884e-05,8.582985174143687e-05,4.911422823994371e-09,0.007350602652877569,0.0
Adam,185,0.07352912425994873,2.541129470046144e-05,7.646820449735969e-05,5.125999180677354e-09,0.007342717610299587,5.960464477539063e-08
Adam,186,0.0730326697230339,3.0056427931413054e-05,7.318384450627491e-05,4.935264641403592e-09,0.007292942609637976,0.0
Adam,187,0.07287122309207916,3.131761332042515e-05,6.908852810738608e-05,6.008148201175345e-09,0.0072770812548696995,0.0
Adam,188,0.07281911373138428,2.704110011109151e-05,6.271283200476319e-05,5.6266782344494e-09,0.007272935472428799,0.0
Adam,189,0.07242552191019058,3.251080488553271e-05,6.111375842010602e-05,5.412101433677208e-09,0.007233182899653912,5.960464477539063e-08
Adam,190,0.07213763147592545,3.1830215448280796e-05,5.655965651385486e-05,4.76837147544984e-09,0.007204917725175619,5.960464477539063e-08
Adam,191,0.07207092642784119,2.8778265914297663e-05,5.238454104983248e-05,5.435943251086428e-09,0.007198975887149572,0.0
Adam,192,0.07181500643491745,3.379232657607645e-05,5.208923539612442e-05,3.8862228990410586e-09,0.007172906305640936,5.960464477539063e-08
Adam,193,0.07146243751049042,3.1436084100278094e-05,4.716391413239762e-05,4.76837147544984e-09,0.007138383109122515,0.0
Adam,194,0.07129747420549393,3.107042357441969e-05,4.458410694496706e-05,5.030631911040473e-09,0.0071221813559532166,0.0
Adam,195,0.07115413248538971,3.5740420571528375e-05,4.498090493143536e-05,4.458427405040766e-09,0.007107334677129984,5.960464477539063e-08
Adam,196,0.07085701078176498,3.2826734241098166e-05,4.057841215399094e-05,4.863738745086721e-09,0.0070783598348498344,0.0
Adam,197,0.07057160139083862,3.5133121855324134e-05,3.9350008592009544e-05,5.054473728449693e-09,0.007049711421132088,0.0
Adam,198,0.07040934264659882,3.742523040273227e-05,3.895716508850455e-05,4.172325152040912e-09,0.007033295929431915,0.0
Adam,199,0.07022998481988907,3.452801684034057e-05,3.610298517742194e-05,5.340575981449547e-09,0.007015934679657221,0.0
LBFGS,201,0.06995183974504471,3.8234305975493044e-05,3.623199518187903e-05,5.102157363268134e-09,0.006987737026065588,0.0
