loss_total,loss_rx,loss_ry,loss_div,loss_bc,loss_pressure_gauge,stage,epoch,closure_call
7.32244233131501,0.00042832769433184624,1.9883521590704387e-05,1.0213870414294856e-36,0.24406593455804423,0.00016083357760610786,adam,1.0,
7.107311135555575,0.000402046211282945,4.31638945066832e-05,9.524090329232339e-37,0.23689508088712538,0.00013498836024303495,adam,2.0,
6.899000740371396,0.00037750945398166427,7.688483690875487e-05,1.0798502529676321e-36,0.2299511289486925,0.00012477619731510582,adam,3.0,
6.696542869873051,0.00035471210971796825,0.00012515826127487424,1.2144090913062594e-36,0.2232017119829336,0.00011640014050258748,adam,4.0,
6.495929994775371,0.00033674079358521873,0.00019230201401060793,1.5682857881495548e-36,0.21651300399274964,0.00010832185285388323,adam,5.0,
6.301300133631908,0.0003202915766725307,0.0002821923945278631,1.9606658024540346e-36,0.2100229163124481,0.00010160287264270044,adam,6.0,
6.111223794547146,0.00030707576619299904,0.000398707317047228,2.354203678694074e-36,0.20368361271846283,9.629910021829033e-05,adam,7.0,
5.926756577793156,0.00029479381421403317,0.0005484357776420123,3.0504284115349757e-36,0.19753013923852294,9.171045610827866e-05,adam,8.0,
5.754046726743635,0.00028099181048723133,0.0007375936984649575,3.605169174942968e-36,0.19176731443164238,8.708285411226547e-05,adam,9.0,
5.599988996386263,0.00026821107119728686,0.0009652560699625019,4.61632032380618e-36,0.18662491262671752,8.150443577939458e-05,adam,10.0,
5.474784330786758,0.00025292495013063375,0.0012362865397460565,6.14020628533324e-36,0.18244292420215033,7.393232370820744e-05,adam,11.0,
5.370454469740183,0.0002331101284204667,0.0015510915388390405,7.29815905229139e-36,0.17895546378285793,6.354587186060825e-05,adam,12.0,
5.306770991994836,0.00020952086589855014,0.0018783812284318283,8.675867574355962e-36,0.17682260228286562,5.0214145371224726e-05,adam,13.0,
5.279029250384672,0.00018132214554904621,0.0021955946784648923,1.0299460628299264e-35,0.17588829517094,3.4784324574570696e-05,adam,14.0,
5.2797515315652985,0.00015105233686480283,0.0024642221131758717,1.221004893609889e-35,0.1759044790003079,1.8871060208149396e-05,adam,15.0,
5.302764932186803,0.00012788083547511376,0.0026214487151507565,1.3589942916906146e-35,0.1766671676844489,5.721027099533638e-06,adam,16.0,
5.321408193959164,0.00010391422911593203,0.002634575491008353,1.7772349993050423e-35,0.17728899010424443,1.1117075613345716e-08,adam,17.0,
5.29109401579913,8.575264429076987e-05,0.002510361517367848,1.927013084487935e-35,0.17628324469135445,5.608968384767398e-06,adam,18.0,
5.274876045957603,7.205947906788373e-05,0.002285963480591679,2.0250042812482112e-35,0.17575052224431784,2.3556684087396955e-05,adam,19.0,
5.218557979093899,6.238820997333814e-05,0.001999554249679421,1.9941455281278978e-35,0.1738830281101361,5.1933301629171264e-05,adam,20.0,
5.173282387694086,5.57666489216905e-05,0.0016882638741328394,2.090200930795411e-35,0.1723843228247459,8.67242865395702e-05,adam,21.0,
5.123519775125673,5.1534490891950405e-05,0.001401251345744924,2.161167434080883e-35,0.17073515580411286,0.00012315165650302287,adam,22.0,
5.0638165654251885,4.9760994241946996e-05,0.0011367440739357803,2.1797870650216177e-35,0.1687538126466156,0.00015680958542172273,adam,23.0,
4.992713153506238,4.736214487763529e-05,0.0009191398480329683,2.1644667060892843e-35,0.1663909403692444,0.00018440435996261022,adam,24.0,
4.9349469260639625,4.786011823786706e-05,0.0007398086757075607,2.0436232601972805e-35,0.1644712947235634,0.00020415563115447504,adam,25.0,
4.916500440277455,4.6428337030071017e-05,0.0006017258783556625,2.1096689192264313e-35,0.16386102371663852,0.00021574562914215614,adam,26.0,
4.858957527776237,4.371065114801023e-05,0.000497045919438525,2.0482076297616096e-35,0.16194649293155705,0.0002198325893945779,adam,27.0,
4.847186898232177,4.340133823879749e-05,0.00041302719846323543,2.1600786965086024e-35,0.16155695620796331,0.00021783456575887516,adam,28.0,
4.800838910230288,4.155070640132587e-05,0.0003495733159194808,2.14724198938227e-35,0.16001422229136283,0.0002111746708221188,adam,29.0,
4.771372497053037,3.9716289244607436e-05,0.00029994091355872764,2.2729183380916695e-35,0.15903375682491727,0.0002013510271579584,adam,30.0,
4.738200028308356,3.783763105271503e-05,0.00025866632690603166,2.4128951236828435e-35,0.157929486023099,0.00018943657426373435,adam,31.0,
4.714484556787038,3.672213624148751e-05,0.00022674441107130633,2.567426011242553e-35,0.15714011602657355,0.00017609442519206226,adam,32.0,
4.626892332562647,3.517622047941038e-05,0.00019704144447285716,2.8094785182393e-35,0.15422146552356228,0.0001614919082679051,adam,33.0,
4.618017691378421,3.3908593622448595e-05,0.0001734282717894007,3.1893042528769974e-35,0.1539265248022328,0.00014610446026568083,adam,34.0,
4.534204416669145,3.297115461378697e-05,0.00015376150366403605,3.6648152276716297e-35,0.1511334915720199,0.00012936850269839985,adam,35.0,
4.512965041472624,3.2565067258179234e-05,0.00013692519705951672,4.232296880474597e-35,0.15042614677611868,0.0001114792474591292,adam,36.0,
4.434854732999741,3.2199755224925465e-05,0.00012296732583217808,4.6944260275794677e-35,0.1478230123869562,9.194309998765952e-05,adam,37.0,
4.389882175160642,3.0686460092998724e-05,0.0001110710629566222,5.255926765125452e-35,0.146324443062295,7.125768742071452e-05,adam,38.0,
4.339048669834812,2.966904473782441e-05,0.00010470785848188992,5.730295159411084e-35,0.14463030943715982,5.0098167969751715e-05,adam,39.0,
