loss_total,loss_rx,loss_ry,loss_div,loss_bc,loss_pressure_gauge,stage,epoch,closure_call
7.460497062378291,0.00041774149780604574,0.0003278214779902382,1.7573314087971456e-34,0.2480346998616544,0.18710503552863242,adam,1.0,
6.94216094570679,0.0008715382474216129,0.000549734758229935,2.048848130329319e-34,0.23094353622355945,0.12433585994355074,adam,2.0,
6.485350706805432,0.0010723321954010387,0.0013243075841106195,2.9374490633898736e-34,0.2158428373103726,0.07668947714741628,adam,3.0,
6.049590752791722,0.0013556466987555726,0.003364093751268549,3.6159585233103874e-34,0.2013359536165273,0.04792403845877726,adam,4.0,
5.618947380894306,0.002062620463620549,0.007197209662005606,5.142037349253943e-34,0.18688704631171704,0.030761614171681835,adam,5.0,
5.205707737623641,0.0033589818653603125,0.014880056594382029,7.345435447087805e-34,0.17284738301920494,0.020472085877502925,adam,6.0,
4.760529408350459,0.005507012374150357,0.02859941773923509,1.1979747046214526e-33,0.1574995272396051,0.014371610489201552,adam,7.0,
4.416324564574304,0.007911758765469248,0.04602246951650092,1.3941301875046087e-33,0.1453779135469316,0.010529298843861593,adam,8.0,
3.930861387498306,0.009062714674835425,0.05642833309199985,2.0245207244607586e-33,0.12882093070698078,0.00742418522047559,adam,9.0,
3.623568098681858,0.009901469404213822,0.05696580406311025,2.3912754556249395e-33,0.11854161397075934,0.004524060917535537,adam,10.0,
3.2731933171891625,0.009454664789649165,0.05260203669959376,2.8330040936972257e-33,0.10703149154724635,0.0019186928252928033,adam,11.0,
3.0396910283872423,0.01051686153827253,0.04178438018402552,3.9317350355413775e-33,0.0995786070239191,0.00031575947370962294,adam,12.0,
2.6629381052729366,0.0113346026209277,0.02753617662154543,4.334570648918455e-33,0.08746869793817903,6.387885092679664e-05,adam,13.0,
2.3629140495639986,0.014387814279354065,0.025515699432476266,5.280668852340203e-33,0.07743040420453147,0.000984097162244936,adam,14.0,
2.191572897915588,0.017761650888315435,0.026090113647118544,5.862907002946557e-33,0.07158197276544001,0.00261950416953587,adam,15.0,
1.9728032584684465,0.019947366857949653,0.0229908731256199,8.567483100519746e-33,0.06431446226520586,0.004311505287012294,adam,16.0,
1.6888813619091525,0.01566703459988792,0.013588005578701278,8.016025986541229e-33,0.05530252228057886,0.005506533131976259,adam,17.0,
1.5144981129864294,0.0189650356035663,0.014030494841469477,1.1498062900021072e-32,0.049361225198415716,0.006658265889220261,adam,18.0,
1.480108364184184,0.025491640167543645,0.028062765916569806,1.3190725390034328e-32,0.04752506624697789,0.00801970690733896,adam,19.0,
