phase,step,loss_total,loss_rx,loss_ry,loss_continuity,loss_boundary,loss_pressure_ref
Adam,0,0.5559655427932739,1.0712385119404644e-05,1.0395049798717082e-07,0.0,0.0555952750146389,2.0265579223632812e-06
Adam,1,0.5409409999847412,8.66520349518396e-06,2.5889872290463245e-07,0.0,0.05409276485443115,4.410743713378906e-06
Adam,2,0.5271537899971008,7.0422411226900294e-06,7.372617574219476e-07,0.0,0.05271373316645622,8.64267349243164e-06
Adam,3,0.5143488645553589,5.818485988129396e-06,1.551246555209218e-06,0.0,0.05143332481384277,8.225440979003906e-06
Adam,4,0.5023204684257507,4.683732640842209e-06,2.5074243694689358e-06,0.0,0.05023081600666046,5.125999450683594e-06
Adam,5,0.49091148376464844,3.601193384383805e-06,3.3330438782286365e-06,0.0,0.049090269953012466,1.8477439880371094e-06
Adam,6,0.48003193736076355,2.597999582576449e-06,3.798270199695253e-06,0.0,0.04800254851579666,5.960464477539063e-08
Adam,7,0.4696686267852783,1.7204522464453476e-06,3.760003892239183e-06,0.0,0.04696626588702202,4.76837158203125e-07
Adam,8,0.4598829448223114,1.0332583997296751e-06,3.1767845030117314e-06,0.0,0.04598767310380936,2.0265579223632812e-06
Adam,9,0.45080748200416565,5.997418952574662e-07,2.169728304579621e-06,0.0,0.045080117881298065,3.516674041748047e-06
Adam,10,0.44263213872909546,4.593372295857989e-07,1.0406016599517898e-06,0.0,0.044262658804655075,4.0531158447265625e-06
Adam,11,0.43558111786842346,5.765438118032762e-07,2.4681091304046276e-07,0.0,0.04355766996741295,3.5762786865234375e-06
Adam,12,0.42987367510795593,7.989644927874906e-07,1.8386840849871078e-07,0.0,0.04298702999949455,2.384185791015625e-06
Adam,13,0.4256608188152313,9.215831369147054e-07,8.438825602752331e-07,0.0,0.04256580397486687,1.0132789611816406e-06
Adam,14,0.4229412376880646,8.293390010294388e-07,1.7637967175687663e-06,0.0,0.04229385405778885,1.1920928955078125e-07
Adam,15,0.4214843809604645,6.0250755495872e-07,2.4051428226812277e-06,0.0,0.04214812070131302,1.7881393432617188e-07
Adam,16,0.42081066966056824,4.5833587591914693e-07,2.4372338884859346e-06,0.0,0.042080651968717575,1.2516975402832031e-06
Adam,17,0.42028045654296875,5.555629627451708e-07,1.9050597757086507e-06,0.0,0.04202749952673912,2.9802322387695312e-06
Adam,18,0.4192788302898407,8.887767535270541e-07,1.163983370133792e-06,0.0,0.04192722961306572,4.470348358154297e-06
Adam,19,0.41739922761917114,1.323485321336193e-06,5.953550044068834e-07,0.0,0.04173923283815384,5.0067901611328125e-06
Adam,20,0.414530485868454,1.6963958842097782e-06,3.124475540516869e-07,0.0,0.041452426463365555,4.231929779052734e-06
Adam,21,0.4108336269855499,1.8853663732443238e-06,2.254247561950251e-07,0.0,0.04108288139104843,2.682209014892578e-06
Adam,22,0.406642347574234,1.8331288629269693e-06,2.2861956949782325e-07,0.0,0.04066391661763191,1.1324882507324219e-06
Adam,23,0.40233516693115234,1.5602349776600022e-06,2.672672110293206e-07,0.0,0.040233317762613297,1.7881393432617188e-07
Adam,24,0.3982235789299011,1.1596918056966388e-06,3.2737253263803723e-07,0.0,0.03982220217585564,5.960464477539063e-08
Adam,25,0.39448630809783936,7.735728786428808e-07,4.0898322595239733e-07,0.0,0.03944847732782364,3.5762786865234375e-07
Adam,26,0.3911556899547577,5.398273401624465e-07,5.07664651649975e-07,0.0,0.03911538049578667,8.344650268554688e-07
Adam,27,0.38814064860343933,5.517721319847624e-07,6.073474878576235e-07,0.0,0.03881384804844856,1.0132789611816406e-06
Adam,28,0.38527360558509827,8.310556154356163e-07,6.8509575612552e-07,0.0,0.03852710872888565,1.0132789611816406e-06
Adam,29,0.38235968351364136,1.3206242783780908e-06,7.206916734503466e-07,0.0,0.03823569416999817,7.152557373046875e-07
Adam,30,0.3792198598384857,1.909303591673961e-06,7.331132678700669e-07,0.0,0.03792166709899902,5.364418029785156e-07
Adam,31,0.3757200837135315,2.44240754909697e-06,7.607459906466829e-07,0.0,0.03757166489958763,2.384185791015625e-07
Adam,32,0.3717893064022064,2.7634143862087512e-06,8.634090136183659e-07,0.0,0.03717854991555214,1.7881393432617188e-07
Adam,33,0.3674236536026001,2.7395485631132033e-06,1.0787009614432463e-06,0.0,0.03674197196960449,1.1920928955078125e-07
Adam,34,0.36268195509910583,2.325177092643571e-06,1.3905048490414629e-06,0.0,0.03626780956983566,1.1920928955078125e-07
Adam,35,0.35766592621803284,1.6323566569553805e-06,1.7293929204242886e-06,0.0,0.035766251385211945,5.960464477539063e-08
Adam,36,0.3524876832962036,9.956597750715446e-07,1.996374066948192e-06,0.0,0.035248465836048126,5.960464477539063e-08
Adam,37,0.34722471237182617,9.722709819470765e-07,2.113509026457905e-06,0.0,0.034722160547971725,0.0
Adam,38,0.3418751657009125,2.2393703602574533e-06,2.069401716653374e-06,0.0,0.034187085926532745,0.0
Adam,39,0.33633625507354736,5.305886134010507e-06,1.9463300304778386e-06,0.0,0.033632900565862656,0.0
Adam,40,0.3304314613342285,1.01067780633457e-05,1.9008635945283459e-06,0.0,0.03304193913936615,5.960464477539063e-08
Adam,41,0.32399219274520874,1.570730091771111e-05,2.04801563086221e-06,0.0,0.03239743039011955,1.1920928955078125e-07
Adam,42,0.3169529438018799,2.048458918579854e-05,2.372431708863587e-06,0.0,0.0316929966211319,1.1920928955078125e-07
Adam,43,0.30939120054244995,2.2774815079174004e-05,2.7585981570155127e-06,0.0,0.03093656525015831,0.0
Adam,44,0.30147022008895874,2.1675610696547665e-05,3.143691856166697e-06,0.0,0.03014453873038292,0.0
Adam,45,0.29331469535827637,1.753630567691289e-05,3.5632847357192077e-06,0.0,0.029329342767596245,1.7881393432617188e-07
Adam,46,0.2849133610725403,1.1981152965745423e-05,4.0581226130598225e-06,0.0,0.028489671647548676,5.960464477539062e-07
Adam,47,0.27613741159439087,7.247566827572882e-06,4.594087386067258e-06,2.384185730786026e-11,0.027612462639808655,9.5367431640625e-07
Adam,48,0.2668849229812622,4.975986485078465e-06,5.042171324021183e-06,4.768371461572052e-11,0.02668737806379795,1.1324882507324219e-06
Adam,49,0.2572416365146637,5.09097571921302e-06,5.304026672092732e-06,1.430511403777146e-10,0.025723040103912354,8.344650268554688e-07
Adam,50,0.24751394987106323,6.354045581247192e-06,5.355214852897916e-06,1.1920928133513087e-10,0.02475018799304962,3.5762786865234375e-07
Adam,51,0.2380654215812683,9.38870925892843e-06,5.126667019794695e-06,2.861022807554292e-10,0.023805085569620132,5.960464477539063e-08
Adam,52,0.22911526262760162,1.8881964933825657e-05,4.5279261939867865e-06,4.768371253405235e-10,0.022909190505743027,-5.960464477539063e-08
Adam,53,0.22085188329219818,3.7691712350351736e-05,3.7256240830174647e-06,5.9604643443123e-10,0.0220810454338789,0.0
Adam,54,0.21373778581619263,5.4045103752287105e-05,3.0513047022395767e-06,5.9604643443123e-10,0.021368062123656273,5.960464477539063e-08
Adam,55,0.20827272534370422,4.803974661626853e-05,2.6554582746030064e-06,1.0490417423625331e-09,0.020822202786803246,0.0
Adam,56,0.2045281082391739,2.644901178427972e-05,2.5092124360526213e-06,1.2159346862716802e-09,0.020449910312891006,5.960464477539063e-08
Adam,57,0.20276162028312683,2.9099106541252695e-05,2.4852513433870627e-06,1.7881393032936899e-09,0.020272990688681602,1.1920928955078125e-07
Adam,58,0.20339128375053406,7.097556226653978e-05,2.5583981368981767e-06,1.931190540815919e-09,0.020331768319010735,5.960464477539063e-08
Adam,59,0.20514854788780212,9.99280164251104e-05,2.841472451109439e-06,2.0265578104528004e-09,0.020504577085375786,0.0
Adam,60,0.20716580748558044,8.261846960522234e-05,3.26001645589713e-06,2.00271599304358e-09,0.020707992836833,0.0
Adam,61,0.20903056859970093,5.3212592320051044e-05,3.677439508464886e-06,2.5749204990432872e-09,0.020897362381219864,5.960464477539063e-08
Adam,62,0.20951944589614868,4.278883716324344e-05,4.046273261337774e-06,2.9087066089061864e-09,0.020947249606251717,1.1920928955078125e-07
Adam,63,0.20859403908252716,6.206574471434578e-05,4.0943145904748235e-06,2.479553229406406e-09,0.020852746441960335,4.172325134277344e-07
Adam,64,0.20628023147583008,0.00013138592476025224,4.747080765810097e-06,2.8133391172247e-09,0.020614350214600563,5.960464477539062e-07
Adam,65,0.2034822553396225,0.00021812085469719023,6.516504072351381e-06,2.4318693725433604e-09,0.02032574452459812,1.7881393432617188e-07
Adam,66,0.20046739280223846,0.00023920675448607653,9.1500514827203e-06,2.884864791496966e-09,0.02002190425992012,0.0
Adam,67,0.19759337604045868,0.0001863264769781381,1.1055588402086869e-05,2.479553229406406e-09,0.019739599898457527,0.0
Adam,68,0.19534701108932495,0.00011958870891248807,1.169259485322982e-05,2.646446173315553e-09,0.019521573558449745,0.0
Adam,69,0.1936580240726471,7.819263555575162e-05,1.2282752322789747e-05,2.9087066089061864e-09,0.019356753677129745,0.0
Adam,70,0.19256137311458588,6.124243373051286e-05,1.3214396858529653e-05,2.5033950468156263e-09,0.019248690456151962,0.0
Adam,71,0.19181141257286072,5.694417632184923e-05,1.3866066183254588e-05,2.40802755513414e-09,0.019174059852957726,0.0
Adam,72,0.19131305813789368,5.5817054089857265e-05,1.4119195839157328e-05,2.4318693725433604e-09,0.01912429928779602,1.1920928955078125e-07
Adam,73,0.191008061170578,5.1001548854401335e-05,1.3981509255245328e-05,2.241134611224993e-09,0.01909429021179676,1.7881393432617188e-07
Adam,74,0.19064095616340637,3.898725481121801e-05,1.3166642020223662e-05,2.312660063452654e-09,0.019058862701058388,1.7881393432617188e-07
Adam,75,0.19016875326633453,2.2300910131889395e-05,1.1683941011142451e-05,2.0503996278620207e-09,0.01901347003877163,5.960464477539063e-08
Adam,76,0.1895311027765274,8.922957931645215e-06,9.991431397793349e-06,2.169608936952727e-09,0.01895121857523918,0.0
Adam,77,0.18868981301784515,5.6885955928009935e-06,8.251404324255418e-06,2.336502102906479e-09,0.018867574632167816,1.1920928955078125e-07
Adam,78,0.18769749999046326,1.1370992069714703e-05,6.362557087413734e-06,2.479553229406406e-09,0.018767958506941795,1.7881393432617188e-07
Adam,79,0.18650519847869873,1.8513153918320313e-05,4.573535989038646e-06,2.241134611224993e-09,0.01864820532500744,5.960464477539063e-08
Adam,80,0.18517982959747314,2.2281406927504577e-05,3.0099390642135404e-06,2.3603439203156995e-09,0.018515435978770256,1.7881393432617188e-07
Adam,81,0.1837962567806244,2.3762464479659684e-05,1.6800403273009579e-06,2.5987625384971125e-09,0.01837705634534359,2.384185791015625e-07
Adam,82,0.1823817640542984,2.5945042580133304e-05,7.941245598885871e-07,2.8610229740877458e-09,0.01823546551167965,3.5762786865234375e-07
Adam,83,0.18102219700813293,3.072681283811107e-05,3.8890837572580494e-07,2.551078681634067e-09,0.01809907890856266,2.980232238769531e-07
Adam,84,0.179716095328331,3.8850925193401054e-05,5.877732860426477e-07,3.3140181709967464e-09,0.017967646941542625,1.7881393432617188e-07
Adam,85,0.17853641510009766,5.007002255297266e-05,1.3592720051747165e-06,3.099441370224554e-09,0.017848480492830276,1.7881393432617188e-07
Adam,86,0.17747528851032257,6.199807830853388e-05,2.4906873932195595e-06,3.528594971768939e-09,0.017741067335009575,1.1920928955078125e-07
Adam,87,0.1765267699956894,6.866037438157946e-05,3.822278813458979e-06,3.6001204239966e-09,0.01764541119337082,1.7881393432617188e-07
Adam,88,0.17564015090465546,6.467849743785337e-05,5.098509518575156e-06,3.910064716450279e-09,0.01755702495574951,1.1920928955078125e-07
Adam,89,0.17477737367153168,5.310423148330301e-05,6.071448297007009e-06,4.0292738034963804e-09,0.017471814528107643,5.960464477539063e-08
Adam,90,0.17388087511062622,4.173795969109051e-05,6.3795328060223255e-06,4.148483334631692e-09,0.017383264377713203,1.1920928955078125e-07
Adam,91,0.17291249334812164,3.391129939700477e-05,6.013059646647889e-06,4.4345855876315454e-09,0.017287256196141243,0.0
Adam,92,0.17182663083076477,2.8990958526264876e-05,5.252218215900939e-06,4.291534239087014e-09,0.017179232090711594,5.960464477539063e-08
Adam,93,0.1706399917602539,2.6155614250455983e-05,4.198527221888071e-06,4.673004205812958e-09,0.017060957849025726,5.960464477539063e-08
Adam,94,0.16935190558433533,2.404301085334737e-05,2.934718168035033e-06,4.673004205812958e-09,0.01693248562514782,5.960464477539063e-08
Adam,95,0.16801515221595764,2.025666253757663e-05,1.8159627188651939e-06,4.363059691314675e-09,0.016799306496977806,0.0
Adam,96,0.1666465848684311,1.475613044021884e-05,1.0927439006991335e-06,5.221366894403445e-09,0.016663072630763054,0.0
Adam,97,0.16528169810771942,1.0247277714370284e-05,8.116244885059132e-07,4.887580562495941e-09,0.01652706414461136,0.0
Adam,98,0.16394086182117462,8.256625733338296e-06,9.61995056059095e-07,5.102157363268134e-09,0.016393164172768593,0.0
Adam,99,0.16262175142765045,8.75194018590264e-06,1.4806746548856609e-06,4.00543198608716e-09,0.01626114547252655,5.960464477539063e-08
Adam,100,0.16132214665412903,1.0548829777690116e-05,2.177572241635062e-06,4.81605511026828e-09,0.01613093540072441,5.960464477539063e-08
Adam,101,0.1600119173526764,1.2189339940960053e-05,2.903294443967752e-06,5.030631911040473e-09,0.015999682247638702,0.0
Adam,102,0.15868042409420013,1.3501309695129748e-05,3.4457443689461797e-06,5.173682815495795e-09,0.015866341069340706,5.960464477539063e-08
Adam,103,0.1573125571012497,1.4725112123414874e-05,3.7188290207268437e-06,5.459785512584858e-09,0.01572941057384014,0.0
Adam,104,0.15588761866092682,1.6078853150247596e-05,3.794336180362734e-06,5.2452087118126656e-09,0.015586779452860355,-5.960464477539063e-08
Adam,105,0.15440984070301056,1.8077278582495637e-05,3.5190105336369015e-06,5.984306383766125e-09,0.015438823960721493,0.0
Adam,106,0.15288275480270386,2.038440652540885e-05,3.1863687581790145e-06,4.696846023222179e-09,0.015285917557775974,0.0
Adam,107,0.1513107270002365,2.222618968517054e-05,2.988243068102747e-06,5.054473728449693e-09,0.015128551982343197,0.0
Adam,108,0.14970983564853668,2.320713974768296e-05,2.885913772843196e-06,5.60283641704018e-09,0.01496837381273508,0.0
Adam,109,0.14808721840381622,2.2380756490747444e-05,3.374123480170965e-06,5.435943251086428e-09,0.014806145802140236,0.0
Adam,110,0.14643952250480652,2.0484709239099175e-05,3.849029326374875e-06,5.57899459963096e-09,0.014641518704593182,0.0
Adam,111,0.14476221799850464,1.7946671505342238e-05,4.856753093918087e-06,5.102157363268134e-09,0.014473940245807171,0.0
Adam,112,0.14303992688655853,1.5855932360864244e-05,5.756854989158455e-06,4.76837147544984e-09,0.014301824383437634,5.960464477539063e-08
Adam,113,0.14125880599021912,1.455151959817158e-05,6.630802090512589e-06,4.8398969276775006e-09,0.014123756438493729,5.960464477539063e-08
Adam,114,0.13940314948558807,1.3880729056836572e-05,7.528281003033044e-06,5.1498409980865745e-09,0.013938168063759804,5.960464477539063e-08
Adam,115,0.13746851682662964,1.3950514585303608e-05,9.127354132942855e-06,5.3882596162679874e-09,0.013744519092142582,2.384185791015625e-07
